Username,Participant,CommentId,Video,Aspect,At_video,Timestamp,Enabled,Text
jfm94,60,1561,Example2,5,133.2,11:51.0,0,"- She keeps moving side to side, which is distracting.
- Boring presenter."
jhz11,62,1195,Example2,8,90.1,28:00.6,1,Good visual aid. Visualization
jhz11,62,1196,Example2,5,252.8,28:42.2,1,"Walking around a little, meaning she seems like she is engaging with different parts of the audience"
jjt59,63,672,Example2,8,505.8,29:37.4,1,Good use of visual aids
jmi109,65,1447,Example2,7,16.5,03:33.8,0,"Engaging movement while talking, also related to something the audience is familiar with."
jmp216,66,506,Example2,8,94.2,35:53.8,1,Pretty cool
jmp216,66,507,Example2,8,178.6,37:28.7,1,same theme throughout
kbj13,69,678,Example2,5,501,05:00.5,1,"Engaging and well rehearsed speaker, clearly was confident in the topic. However dragged on a bit at the end."
lem72,73,942,Example2,8,209.4,51:51.3,1,great visual aids
lfu24,75,1418,Example2,5,85.9,25:14.5,0,pauses
lfu24,75,1420,Example2,8,184.3,27:07.3,0,very visual that distracted from the talking
lib17,78,756,Example2,7,29.1,48:50.2,1,She's doing the thing where you connect the dots for the audience
lkh56,79,989,Example2,5,193.3,35:05.3,1,good use of varying voice to keep audience engaged
lsc74,81,1027,Example2,8,91.5,58:55.7,1,too much going on.
lsc74,81,1028,Example2,5,171.8,59:25.0,1,Too much swaying
mba168,82,1305,Example2,5,70.1,09:27.9,0,saying is annoying
mba168,82,1306,Example2,8,83.3,09:51.7,0,simple and effective aids
mba168,82,1307,Example2,6,207.2,10:37.9,0,very monotone
mba168,82,1308,Example2,5,341.7,11:28.8,0,doesn't look at the audience much
mfu36,84,461,Example2,7,33.4,56:43.2,1,Outline argument
mfu36,84,462,Example2,6,152.9,59:05.4,1,Too much boring content
mfu36,84,463,Example2,8,193.7,00:07.1,1,Nice simple slides
mfu36,84,464,Example2,5,214.8,01:10.6,1,"Blah, blah, blah, not enough variation in pace or tone"
mfu36,84,465,Example2,5,278.3,02:34.7,1,"Blah, blah, blah"
mfu36,84,466,Example2,7,351.3,05:10.9,1,No clear structure
mfu36,84,467,Example2,7,351.9,05:51.1,1,No key point to follow
mfu36,84,468,Example2,7,450.9,08:02.7,1,What is the point that the speaker is trying to convey?
mfu36,84,469,Example2,6,494.2,09:59.1,1,"Living in a false reality, (social media is not all about gender stereotyping)"
mfu36,84,470,Example2,6,507.5,10:58.6,1,"Speaker is trying to create gender stereotyping, not solve it"
mgd37,86,606,Example2,6,0.2,45:49.9,1,Uses a powerful speech to convey her point. Using research and opinion together to help us understand her viewpoint.
mjb409,87,1110,Example2,6,500.2,40:49.8,1,"Her speech was relatable and told I story. My favorite part was when she talked about how advertising is now working on social media, because as a social media user I could relate. My take home from this video is that the audience will be more likely to be interested if you are relatable."
mjy27,88,1138,Example2,8,501.1,11:54.8,1,Good use of statistics and she ensured the audience understood these statistics or facts by using personal examples
mrw113,93,1228,Example2,8,0,04:47.6,0,The visual aids were limited and were very simple to understand making for an enjoyable presentation
nll19,95,496,Example2,6,194.5,19:14.0,1,She changes her tone to show enthusiasm.
nll19,95,497,Example2,6,493.9,24:58.7,1,Using the word 'lame' gives more emphasis to her point.
nma171,96,553,Example2,7,70.2,15:13.5,1,The introduction is interesting and creates the talking points of the speech
nma171,96,554,Example2,8,201.4,18:14.4,1,Very good use of graphs to convey ideas
nma171,96,555,Example2,8,460,20:31.6,1,power points are very effective
olt15,98,1599,Example2,5,245.7,21:55.9,0,Changes in pace keep it interesting and emphasises points.
pph32,103,1124,Example2,8,377.7,37:57.9,1,"The presentation is clear, big and easily to visualize and understand for each point."
rch136,105,863,Example2,8,78.7,50:31.1,1,"many visual aids used. Simple slides, which add to keeping speakers content engaging, which without it would not be so."
rjo84,106,1391,Example2,8,0,22:57.2,0,"This presentation really lacked and intruguing visual aid, plus her constant movement as very distracting"
rkn24,107,1354,Example2,7,197,32:11.1,0,Starts with an interesting title so that people are curious about what she's going to say.
rsk39,110,573,Example2,8,0,22:38.5,1,Appropriate movement while talking. Try to relate to something is popular(well-known)
rtw27,112,818,Example2,8,64.8,20:37.2,1,"They are very effective visual aids- simple, easy to understand, minimal"
rvo16,114,1243,Example2,6,33.6,36:56.3,0,I strongly disagree with this woman.
rwm66,116,1010,Example2,8,177.4,38:42.6,1,Great mind map and other visual aids
rwp47,117,728,Example2,5,262.1,45:25.3,1,"Speech is fluent and well prepared creating further engagement, in addition to the original interest of the topic."
sar173,118,891,Example2,8,507.5,34:09.5,1,"Use of power point effectively and simplistically to engage the audience with the topic, and how it is changing."
scm90,120,997,Example2,5,1.3,57:19.3,1,The swaying was distracting
scr70,121,521,Example2,7,0,45:12.3,1,GOOD: Having an unusual title interests the audience - they would want to have this title explained as part of the presentation
scr70,121,522,Example2,8,0.9,47:23.4,1,GOOD: Having animations is a good idea - they interest the audience and help to explain concepts easily.
scr70,121,523,Example2,5,2.4,48:26.9,1,BAD: I think Blakley paced around too much - it was rather distracting
scr70,121,524,Example2,5,5.9,50:15.5,1,BAD: Blakley pausing to look at her powerpoint control to change slides broke the flow of the presentation
scr70,121,525,Example2,5,5.9,50:15.7,1,BAD: Blakley pausing to look at her powerpoint control to change slides broke the flow of the presentation
sgb71,123,1184,Example2,8,49.6,02:09.4,1,The slides moving while she is talking is slightly distracting
sgo74,124,930,Example2,6,412.8,25:43.8,0,"idk bout this
kinda got bored, as in like this is old news"
sgo74,124,931,Example2,8,466.2,26:11.2,1,visuals were good though
shm62,127,1456,Example2,5,178.4,01:58.5,0,She steps from side to side and it is extremely distracting.
smc403,130,1689,Example2,8,34.8,08:31.9,0,too much going on on screen - distracts from what she's saying
spl48,132,1473,Example2,6,491.4,12:23.8,0,Rhetorical question
srd60,133,1457,Example2,5,0,07:06.3,0,The speaker was very confident and had obviously done a lot of practice.
ssa237,135,1108,Example2,8,507.5,33:52.0,1,"There was quite a lot of visual aids, it was practically like a story"
tss43,140,1483,Example2,7,0,20:55.3,0,Interesting title that encouraged people to want to listen
tss43,140,1485,Example2,5,1.8,21:54.6,0,"Her movement across the stage was quite distracting throughout, also when she kept turning to look at the screen with the pointer. Very distracting for the audience"
vmk25,143,1534,Example2,7,28.1,14:49.1,0,Starts off with a strong thought which could be controversial but then joins the dots for clarity
vmk25,143,1535,Example2,8,2.5,23:23.4,0,Use of changing computer image slightly distracts from what she is saying.
vmk25,143,1536,Example2,6,141,26:11.0,0,"Relates a part to 'Mad Men' which helps some audience members identify with material, whilst leaving others slightly confused as they cannot relate"
vmk25,143,1537,Example2,5,164.8,27:14.5,0,"Sways side to side a lot, a bit distracting. Also perhaps too much gesturing"
wfl16,144,1704,Example2,8,0,06:27.1,0,good visual aids
wfl16,144,1705,Example2,6,502.3,08:28.2,0,solid ending
yca31,146,1622,Example2,6,472.1,28:43.5,0,Make presentation via questions and pics
zba24,148,837,Example2,8,507.3,00:55.8,0,Sucks to be a guy
aco110,3,1240,Example3,6,168.3,14:59.5,0,what a twitchy guy- passionate though
adn28,4,642,Example3,5,33.2,27:53.8,1,Not a very interesting intro.
adn28,4,643,Example3,6,59.2,28:35.8,1,Used words that audience can relate to i.e. cool.
adn28,4,644,Example3,6,95.5,29:34.0,1,Using statistical numbers to reinforce the idea
adn28,4,646,Example3,8,130.2,30:24.2,1,Words where too small and too compact to read.
adn28,4,647,Example3,6,169,31:18.9,1,Bad- stuttering and using words like umm.
adn28,4,648,Example3,8,176.7,32:03.8,1,"His body posture looks uncomfortable and uneasy, which gives a bad vibe to the presentation."
adn28,4,649,Example3,6,227.8,34:16.2,1,It is obvious he was unrehearsed for this speech as he stuttered while trying to remember correct lines.
adn28,4,650,Example3,8,255.3,34:56.0,1,Too many colours in presentation.
adn28,4,652,Example3,8,345.6,36:49.3,1,"Bad - Hand gestures are moving way too fast, therefore are becoming a distraction."
adn28,4,653,Example3,6,401.4,38:08.0,1,"Memorable ending, sharing his passion to the audience by asking them a favour."
agl53,5,1213,Example3,7,190.7,13:09.6,0,does not make clear points
agl53,5,1214,Example3,5,223.4,14:07.2,0,too much arm movement
agl53,5,1215,Example3,7,403.8,18:16.2,0,he leaves a lasting idea
ahf30,6,979,Example3,5,159.4,52:47.5,1,speaks too fast no change in tone
ahf30,6,980,Example3,5,176.4,53:19.6,1,"uses um, no silence"
ahf30,6,981,Example3,5,306.7,55:36.6,1,boring
ain23,7,627,Example3,6,393.9,51:44.9,1,"He made excellent points but he did stutter and mumble a bit, so at points it sounded a bit disjointed."
ain23,7,628,Example3,7,395.7,52:16.4,1,He summarised his points really clearly throughout.
amf120,10,1136,Example3,5,201.4,04:41.0,1,"Slightly hard to understand the speech, however he presents confidently and has an effective use of the 5 s's"
arb137,11,1586,Example3,7,0,57:49.0,0,"Linking slides
Telling a story"
azq10,16,1208,Example3,5,1.6,41:08.8,0,Need to slow down a bit
bbu27,17,1567,Example3,8,36.5,28:14.8,0,"Very good use of visual aids, the moving diagrams and images allows us to picture the ideas he is talking about in his presentation."
bep29,18,800,Example3,5,40.2,06:53.0,1,Talks really fast - hard to understand
bep29,18,801,Example3,8,60.7,07:24.3,1,Very easy graphics to understand
bep29,18,802,Example3,7,128.5,08:54.5,1,"Advantages and disadvantages, looks at both view points"
bep29,18,803,Example3,7,205.6,10:26.0,1,Warnings to the public or risks and benefits
bep29,18,804,Example3,5,320.5,12:46.1,1,"Possibilities - what they want, gets viewers inspired that it could happen"
bep29,18,805,Example3,5,375.8,13:51.7,1,No gaps in speech - very full
bjh158,19,1078,Example3,5,7.7,42:24.4,1,very engaging intro
bjh158,19,1079,Example3,5,243,43:09.7,1,well delivered point
bjh158,19,1109,Example3,8,312.1,35:30.8,1,effective slides with sufficient information without making them too distracting
bjh158,19,1113,Example3,6,364.2,51:22.2,1,monotone voice left me bored
bmp62,21,1511,Example3,6,62.9,35:58.7,0,Speech is good. Use of change in tone to give emphasis
bpa50,22,1390,Example3,8,0,15:32.1,0,"Great visual aids, but really hard to listen, being so fast paced"
cbe63,24,866,Example3,5,179.2,57:12.0,1,"His volume is changing quite often and he's talking quite fast.
Makes you think that he's not 100% comfortable or confident"
clr54,27,1327,Example3,5,55.5,22:37.6,0,Rhetorical question keeps audience engaged.
cmb238,28,975,Example3,8,0,11:43.8,1,This talk is interesting and the visual aids he employs are very strong however I felt a bit lost in the middle about what the point of his talk was
cmr140,31,1578,Example3,8,65.6,33:39.9,0,"Nice use of colours, attracts the audience."
crf49,32,896,Example3,8,106.3,45:00.2,1,"awesome slide animations, makes you want to watch it."
cur11,33,1083,Example3,7,403.6,22:57.8,1,The conclusion has a call to action without explanation as to how it could be done.
cur11,33,1084,Example3,6,406.3,24:09.1,1,His Speech is fragmented and difficult to follow because he joins together his words
cwa134,34,702,Example3,6,405.1,46:27.4,1,"Some times was hard to understand what the presentation was talking about, could improve the way the speech was presented"
dle72,37,1669,Example3,6,0,52:21.1,0,Interesting!
eti16,45,1453,Example3,8,0,55:42.9,0,His powerpoint is really good.  It is really easy to understand quickly and doesn't distract you from what he is saying but still adds to the understanding of what he is talking about.
gco62,48,884,Example3,6,89.3,33:47.0,1,"Spoke quite fast, at times difficult to comprehend."
hal66,49,597,Example3,7,18.4,51:12.8,1,Gives numbers meaning.
hal66,49,598,Example3,6,217.9,53:35.7,1,Change in tone
hal66,49,599,Example3,8,254.5,54:09.2,1,Pictures
hal66,49,600,Example3,7,387.3,56:11.9,1,Create action plan in ending to give lasting impression
hrp35,52,742,Example3,5,157.5,50:24.0,1,"His passion is obvious when he talks due to his tone, gestures and general confidence and enthusiasm. This makes listeners want to be enthused."
hrp35,52,743,Example3,8,288.2,53:11.5,1,Slides are crisp and clean with the same style throughout. They aren't distracting but give power to the words being said.
jah276,54,850,Example3,5,20.6,02:07.5,1,Fun introduction.
jah276,54,851,Example3,5,275.5,06:46.9,1,The pace is quite fast and he is a bit stuttered.
jah276,54,853,Example3,5,404,09:34.3,1,"At the ending, he created two ways communication with the audience. That's impressive."
jan110,56,715,Example3,5,98.6,09:19.8,1,Makes good use of gestures and body and positive language.
jan110,56,716,Example3,5,25.6,02:59.6,1,"Gets right into it- no ""hi my name is... and I'm speaking to you today about..."""
jch359,57,1664,Example3,8,0,49:46.9,0,wow amazing
jda135,58,1019,Example3,6,407.2,39:47.7,1,His monotone voice made it quite boring to listen to in some places.
jfm94,60,1562,Example3,5,35.8,14:28.3,0,"- Presenter does not make it clear at the start as to what he is talking about/his main points.
- Didn't know the material that well."
jhd35,61,1435,Example3,8,133.9,51:28.1,0,Good graphical images should be used
jhz11,62,1197,Example3,8,58.6,29:31.0,1,Visual statistics. Good method
jhz11,62,1198,Example3,5,216.2,29:47.8,1,Excitement and enthesis
jjt59,63,829,Example3,6,197.5,30:26.6,1,Shows the speed of voice
jmi109,65,1449,Example3,8,258,09:16.5,0,"Very engaging, use of correct and appropriate visual slides."
jmp216,66,508,Example3,5,144,46:00.1,1,no idea what he's talking about
jrc152,68,1677,Example3,8,65.1,13:21.8,0,40% using internet in 2014
kbj13,69,679,Example3,5,404.2,12:47.4,1,"Delivery was fast and broken up, hard to understand at some stages. However, relevant and interesting content."
lem72,73,943,Example3,5,359.4,03:29.1,1,fast spoken
lfu24,75,1424,Example3,5,106,31:34.1,0,"easy going, friendly presentation that keeps you engaged"
lfu24,75,1425,Example3,6,267.4,32:53.8,0,needs to slow down in this section
lfu24,75,1426,Example3,5,355.1,33:47.2,0,engaging audience making them think helps to keep attention
lfu24,75,1427,Example3,6,402.6,34:40.5,0,inspiring
lib17,78,757,Example3,8,405.4,04:22.1,1,Cool graph
lkh56,79,990,Example3,6,260.8,46:47.8,1,"good, makes it relatable to to the audience by talking about what they know and including them, saying we"
lsc74,81,1029,Example3,8,59.2,00:06.1,1,good visual
lsc74,81,1030,Example3,6,401.4,02:12.1,1,not the best closing?
mba168,82,1309,Example3,6,29,12:19.4,0,talking very fast
mba168,82,1310,Example3,8,91.1,13:44.5,0,clear and understandable figures
mba168,82,1311,Example3,6,189.4,14:10.6,0,not a very clear delivery
mba168,82,1312,Example3,7,374.5,15:21.2,0,ends on a strong point
mfu36,84,471,Example3,8,33.2,12:41.3,1,Nice flowing powerpoint slides
mfu36,84,472,Example3,7,34.9,13:23.4,1,Starts by telling a story (grabs audiences attention)
mfu36,84,473,Example3,7,125.5,16:01.2,1,Lists examples to back up his opinions
mfu36,84,474,Example3,5,142.9,16:33.1,1,Variation in voice
mfu36,84,475,Example3,5,144,17:36.0,1,Too much variation in voice (sometimes too loud / sometimes too quiet)
mfu36,84,476,Example3,5,156,18:25.0,1,Shoulders too high (causes him to speak too quickly)
mfu36,84,477,Example3,5,176.5,19:27.1,1,"Mumbles / ah, ah ,ah (should just pause to regather his thoughts)"
mfu36,84,478,Example3,7,320.8,24:21.1,1,"Repetition of ""I want"", adds structure to the speech"
mfu36,84,479,Example3,5,349.3,26:00.5,1,Makes eye contact with the audience
mfu36,84,480,Example3,6,398.8,27:22.3,1,Aspirational but optimistic speech
mgd37,86,607,Example3,8,407.2,25:40.5,1,"He uses simple cartoon illustrations to convey his message, including facts. Also has a strong finishing statement."
mjb409,87,1112,Example3,8,164.2,45:32.0,1,"Moved around too much, which was distracting. But his slides were simple and effective and provided good video aid. I should try to make my slides similarly effective."
mjy27,88,1139,Example3,5,407.3,19:27.6,1,BAD: mumbled and spoke too fast
mrw113,93,1229,Example3,8,202.2,05:34.6,0,I enjoyed his visuals because of the simple nature and fun to look at with bright colors
nll19,95,498,Example3,8,76.4,37:35.2,1,Numbers are broken down and represented in a picture that are almost understandable without an explanation.
nma171,96,556,Example3,8,39.2,23:44.2,1,Graphs are used create interest in the introduction
nma171,96,557,Example3,6,145.5,24:24.6,1,Talks very quickly at points which distracts from the message.
nma171,96,558,Example3,6,381.7,28:19.9,1,Engages the audience through rhetorical questions
olt15,98,1600,Example3,8,116.9,29:18.0,0,"Very engaging, simple but informative and visually appealing graphics"
olt15,98,1601,Example3,6,378.8,33:56.9,0,Asking questions to get people thinking towards the end of the presentation.
pph32,103,1129,Example3,7,406.6,48:27.3,1,"Based on one of the tutorial videos, the ending and beginning were done well as he introduced it with enthusiasm and left the audiences with an impression."
rch136,105,867,Example3,5,154.8,02:07.1,1,"The speaker seems nervous; he talks fast, stammers at times, moves around a lot which deters from what the speaker is saying."
rch136,105,868,Example3,8,329.9,04:17.5,1,visual aids are clear and support ideas well
rjo84,106,1392,Example3,6,181.1,26:49.8,0,I feel that the presenters voice is some what illegible and perhaps he hasnt practised it enough?
rkn24,107,1353,Example3,8,231.3,28:33.5,0,"The visual aids are clear and simple, and add interest to the speech."
rsk39,110,574,Example3,6,1.2,26:50.4,1,Monotone in speaking bored the audience
rtw27,112,819,Example3,5,181.2,37:10.9,1,He is very passionate about the topic which is evident and captivates the audience
rvo16,114,1244,Example3,6,85.9,39:14.9,0,Hes got a lisp. He sounds funny.
rwm66,116,1011,Example3,5,197.9,46:44.2,1,Great posture and speed
rwp47,117,729,Example3,7,39.2,50:38.3,1,Clear start but not strong.
rwp47,117,730,Example3,5,60.9,51:49.2,1,Conservational tone making it disengaging.
rwp47,117,731,Example3,8,202.8,54:39.9,1,Visual aids helping to keep interest.
rwp47,117,732,Example3,7,247,55:53.6,1,No clear structure to the speech. Points are not fluid and hard to follow.
sar173,118,892,Example3,6,263.9,39:30.9,1,"Calm, collected and enthusiastic. Clear speaking and therefore keeps the audience focused"
sar173,118,893,Example3,6,396.4,41:27.0,1,"Good final stance, leaves audience with strong message"
scm90,120,998,Example3,5,0,58:21.0,1,tone makes it disengaging
scr70,121,526,Example3,7,0,56:57.1,1,GOOD: I thought the introduction and the conclusion were quite strong. The introduction started with an exclamation and the conclusion of encouraging the audience to be involved in the future.
scr70,121,527,Example3,5,400.9,57:46.3,1,BAD: I that Berners-Lee was too erratic in his gestures and his general movement
scr70,121,528,Example3,8,402.2,59:43.5,1,GOOD: I liked the consistent use of the logo to prove different points
sgb71,123,1185,Example3,5,146.9,12:45.6,0,talking fast
sgb71,123,1186,Example3,8,242,14:42.8,1,nice and simple good imagery
sgb71,123,1187,Example3,5,279.9,15:48.7,1,could take more pauses in speech
smc403,130,1690,Example3,5,153.2,20:52.1,0,Hand gestures are a little distracting and he's speaking too fast to fully take in what he's saying
spl48,132,1474,Example3,8,161.7,12:50.9,0,High quality graphics
srd60,133,1582,Example3,6,406.2,40:30.4,0,"The guy obviously isn't an easy speaker, yet he still put on a decent talk. Practice makes perfect."
ssa237,135,1111,Example3,6,407.2,42:09.6,1,Taking about what the interet is to us or what we want it to be was very intersting. It make me think about what I though the internet was
tss43,140,1500,Example3,5,32.6,31:14.3,0,"Seems a little uncertain, repeats himself a little. Lacking in confidence??"
tss43,140,1502,Example3,5,44.5,31:55.5,0,"says uhh too many times already, it is very distracting"
tss43,140,1508,Example3,5,151.9,34:37.1,0,"keeps losing his stance and pacing, also using hand gestures that aren't necessary"
tss43,140,1510,Example3,8,153.6,35:17.8,0,"Uses animations to display the data he wants everyone to see, very effective"
twb29,141,1217,Example3,5,407.3,36:29.2,0,very interesting talk. Made interesting by the passion that he has for this topic.
vmk25,143,1538,Example3,6,21.7,37:42.0,0,Boring beginning but makes it better by asking question. Talks about himself so not very relatable
vmk25,143,1539,Example3,8,66.2,38:20.3,0,Good use of statistics and visual aids. He connects the numbers with his point
vmk25,143,1540,Example3,5,104.8,39:38.7,0,Speaks a little too fast and is very fidgetty with his movement. Stance is good.
vmk25,143,1541,Example3,7,168.7,41:41.0,0,"Although he covers too many topics at a time, the variety means he can connect with more audience members. Not very structured talk"
vmk25,143,1542,Example3,5,236,43:17.7,0,"Has uhms and ahhs, not enough silence!"
wfl16,144,1706,Example3,6,280.8,13:48.3,0,Speaks in an unusual manner
yca31,146,1623,Example3,6,407.3,29:53.6,0,To attract audience
zba24,148,838,Example3,5,142.8,03:38.8,1,Speak slowly and clearly
zjd15,149,1370,Example3,5,178.2,44:16.3,0,His tone of voice and his speech clarity was poor. He tends to stutters and seems like he is not confident on his presentation
aco110,3,1242,Example4,7,0,27:07.8,0,This one really got me. Someone in my family has breast cancer right now and she really creates a sense of urgency with needing to develop more effective treatment.
adn28,4,654,Example4,6,29.7,40:03.5,1,"Good - Clear introduction, introducing herself and her passion."
adn28,4,655,Example4,7,57,48:49.4,1,Clearly stating what the slides are about and how it relates to the subject she is talking about
adn28,4,656,Example4,5,116.3,50:14.3,1,"When she looks to refer to the slide, she makes sure that she looks back to the audience."
adn28,4,657,Example4,5,182.6,52:14.6,1,She clearly delivers the speech with good hand gestures and good body posture.
agl53,5,1216,Example4,5,204.8,24:19.4,0,very clear delivery of the ideas
ahf30,6,982,Example4,5,112.1,02:28.3,1,good gestures
ahf30,6,983,Example4,8,113.5,02:46.0,1,explains diagram
ain23,7,659,Example4,6,204.9,14:34.6,1,She emphasised the important words to capture and maintain attention
ain23,7,660,Example4,5,0,15:10.3,1,"She made sure the words she was using were the the most accurate words, i.e. very varied vocabulary."
ain23,7,661,Example4,7,1.4,15:43.4,1,Her speech was put into words that anyone could understand and very well explained.
amf120,10,1137,Example4,5,167.3,11:50.5,1,"engaging and informative, with effective slides and she engages the audience well"
arb137,11,1587,Example4,7,0.2,59:30.5,0,Set up what the speech will be about in the first 10 seconds
azq10,16,1209,Example4,5,112.7,49:27.9,0,Hand gesture on point
bbu27,17,1568,Example4,5,34.5,31:07.9,0,Introducing yourself fully and addressing why you are giving your presentation is a good way to deliver the opening of the presentation as the audience will understand the purpose of the speech from the beginning.
bep29,18,806,Example4,8,23.8,15:09.5,1,Very complex visuals - hard to understand
bep29,18,807,Example4,7,27.7,15:23.0,1,Very boring intro
bep29,18,808,Example4,7,106.9,16:50.1,1,relation to us
bep29,18,809,Example4,7,111.2,17:02.1,1,lots of complex terms
bep29,18,810,Example4,5,118.5,17:16.4,1,Good eye contact
bep29,18,811,Example4,7,160.9,18:13.2,1,Effects of chemo - both positive and negative
bep29,18,812,Example4,5,198.5,19:13.0,1,Positive solution change in tone reflects important point
bjh158,19,1141,Example4,8,24.1,59:36.5,0,visuals hard to understand
bjh158,19,1142,Example4,8,24.1,59:36.6,1,visuals hard to understand
bjh158,19,1143,Example4,6,102.1,00:09.9,1,explains in laymans terms
bjh158,19,1144,Example4,5,125.4,01:05.3,1,good gesture
bjh158,19,1145,Example4,6,160,01:44.2,1,emphatic ending
bmp62,21,1516,Example4,5,108.6,40:09.4,0,Referring to the material yet still mainatining eye contact with the audience
clr54,27,1328,Example4,5,54.7,24:37.7,0,Inclusive of audience.
cmb238,28,976,Example4,5,42.1,13:04.1,1,her stance and gestures are exactly how the other video instructed and it does make her appear more professional and impressive
cmr140,31,1579,Example4,8,0,41:51.4,0,Use of hands to encourage to look at images.
cwa134,34,707,Example4,5,204.8,51:26.7,1,Thought the use of hand gestures with the visuals was effective. It highlighted the main points she wanted to get across and kept the audience engaged.
dle72,37,1671,Example4,6,0,52:47.8,0,Amazing!
gco62,48,885,Example4,7,44.4,44:36.6,1,"Well structured, logical flow"
hal66,49,601,Example4,5,4.8,57:52.1,1,Hand gestures.
hal66,49,602,Example4,8,82.2,58:46.0,1,Uses stand out words
hkw31,50,1607,Example4,5,204.8,52:58.0,0,Good video.
hrp35,52,744,Example4,6,109,58:06.7,1,Explains hypoxia like a story of cells which makes it easier to follow than scientific jargon.
hrp35,52,745,Example4,5,145.3,59:07.6,1,Good gestures that aren't too distracting but keep things open.
jah276,54,854,Example4,6,43.8,10:47.7,1,A good tempo is pleasing to hear.
jah276,54,855,Example4,6,108.5,12:47.9,1,"She is a great speaker. Somehow, she looks very interested in her topic and knowledgeable. This makes the audience trust her and want to listen to her."
jan110,56,717,Example4,8,78.1,27:07.9,1,Referencing and explaining the slides rather than using them as a cue system.
jan110,56,718,Example4,5,197.3,29:40.4,1,Introduction and explanation of terms before their repeated use.
jch359,57,1665,Example4,8,0,49:59.6,0,ted ed is so cool
jda135,58,1020,Example4,5,204.8,33:14.1,1,"Uses lots of gestures and gas good body language, Her vocabulary is also very good, choosing the right words for the right circumstances."
jfm94,60,1564,Example4,5,31.6,16:49.5,0,#NAME?
jhz11,62,1199,Example4,7,84.8,30:53.0,1,Good gesturing and point to allow visuals to her speech
jhz11,62,1200,Example4,6,174.3,31:29.5,1,Good spacing and silence of the sentence
jjt59,63,830,Example4,5,204.8,37:44.2,1,Good use of facts
jmi109,65,1450,Example4,6,19.6,14:56.9,0,"There seemed to be too much scientific information, which lost most people's attention."
jmp216,66,509,Example4,5,117.1,52:43.1,1,good hand gestures
jrc152,68,1679,Example4,6,204.6,28:18.0,0,inspirational
kbj13,69,680,Example4,5,204.8,17:49.4,1,"Strong, confident speech. Rehearsed and relevant content. Easy to understand and not fake/cheesy"
lem72,73,944,Example4,5,46.9,05:45.4,1,good hand gestures
lem72,73,945,Example4,6,56.1,06:04.3,1,engages well with the audeince
lfu24,75,1429,Example4,6,204.8,38:32.7,0,quite fast needs to slow down
lfu24,75,1430,Example4,7,0,38:42.3,0,lots of information
lib17,78,758,Example4,6,28.6,05:44.8,1,Off to a boring start
lkh56,79,993,Example4,6,83.6,51:35.7,1,"good makes sure even if what she is talking about is complicated, it can be understood by all"
lsc74,81,1031,Example4,5,64.7,04:04.7,1,not pausing
lsc74,81,1032,Example4,8,142,04:44.6,1,good visual aid as not much listed/going on
mba168,82,1313,Example4,7,34.9,16:24.4,0,lots of technical words in introduction
mba168,82,1314,Example4,7,47.2,16:51.5,0,not a very engaging introduction
mba168,82,1315,Example4,5,81.5,17:28.5,0,engages the audience
mba168,82,1316,Example4,6,107,18:13.3,0,now uses lay mans terms
mba168,82,1317,Example4,5,163.1,18:36.9,0,good posture
mba168,82,1318,Example4,7,203,18:49.4,0,ends well
mbw49,83,1160,Example4,7,35.4,33:33.8,1,"Starts off with simple introduction, in all honesty not as captivating as Abraham"
mbw49,83,1161,Example4,5,39.2,37:23.4,1,"Strong stance, good posture"
mbw49,83,1162,Example4,8,69.5,38:18.2,1,Uses a picture/diagram to aid her presentation of ideas
mbw49,83,1163,Example4,5,122.3,39:58.2,1,Slows down and emaphasises her words when delivering her key point
mfu36,84,481,Example4,5,54.9,30:13.2,1,"Interacts with audience, ask them to imagine"
mfu36,84,482,Example4,8,54.2,30:35.0,1,Great movement of hands
mfu36,84,483,Example4,5,87.9,32:01.1,1,"Great body language, low shoulders, standing up tall"
mfu36,84,484,Example4,5,90.1,33:16.1,1,Well timed pauses and good variation in tone of voice
mfu36,84,485,Example4,8,92.9,33:39.9,1,Refers to the information on the slide
mfu36,84,486,Example4,6,101.6,34:30.1,1,Clarifies definitions so non-academics can understand
mfu36,84,487,Example4,8,180.9,36:22.1,1,Effective use of a one slide powerpoint
mfu36,84,488,Example4,6,197.6,37:04.0,1,Best speech of the four examples
mgd37,86,608,Example4,5,59.4,26:59.3,1,Uses an analogy. Breast = ball
mgd37,86,610,Example4,6,204.2,29:04.6,1,A complex idea is made simple through thorough explanation and the use of analogies. Providing a clever way to treat the cancer.
mjb409,87,1114,Example4,5,76.5,52:34.8,1,"It was interesting because she made it easily understandable and relatable. for example saying ""we"" and using simple ideas like saying the cancer is like a ""ball"". I have learned from this to make my presentation engaging I should follow similar ideas."
mjy27,88,1140,Example4,8,204.9,24:01.9,1,use of diagram helped explain it and her delivery was also on point
mrw113,93,1230,Example4,6,0,06:24.2,0,She speaks well and encourages intrigue while listening to the presentation
nll19,95,502,Example4,7,190.7,17:32.1,1,She uses her title as a headline and talks about every word.
nma171,96,559,Example4,7,63.2,30:11.3,1,The introduction goes straight into details and does not give an outline
nma171,96,560,Example4,8,94.6,31:07.6,1,Uses hand gestures to expands on the ideas of the power points
nma171,96,561,Example4,6,151.5,31:36.9,1,Uses informal language to connect to the audience
olt15,98,1602,Example4,5,33,37:06.8,0,"Introduction, wasn't that engaging."
